student_id,age,marks,internal_marks,research_papers,projects,placed
102205,21,60.7,30.0,2,3,1
102206,24,83.9,30.0,1,2,1
102207,19,77.1,28.7,1,2,1
102208,24,66.6,28.5,2,0,0
102209,19,73.7,30.0,0,0,1
102210,19,71.0,13.3,0,3,1
102211,23,61.6,22.7,1,2,1
102212,24,72.8,29.2,0,2,1
102213,22,64.5,23.3,1,1,1
102214,18,60.7,30.0,0,2,1
102215,18,52.5,24.8,1,3,1
102216,21,67.7,25.7,2,2,1
102217,21,78.8,23.6,1,2,1
102218,25,63.7,22.4,0,4,1
102219,20,100.0,22.3,1,1,1
102220,19,82.6,26.4,3,1,1
102221,25,87.7,21.1,2,0,1
102222,19,81.5,29.8,2,1,1
102223,18,94.2,28.3,0,1,0
102224,21,62.6,30.0,0,1,1
102225,21,41.3,19.4,1,1,1
102226,22,66.6,16.5,0,3,1
102227,25,78.7,25.0,0,3,1
102228,25,73.8,30.0,2,3,1
102229,20,75.3,30.0,2,4,1
102230,25,87.9,22.2,2,1,1
102231,23,76.6,27.1,1,6,1
102232,18,81.6,28.6,0,2,1
102233,25,60.7,18.2,2,2,1
102234,19,58.9,30.0,0,2,1
102235,22,91.4,24.2,3,2,1
102236,24,73.2,24.5,3,0,0
102237,19,64.5,25.1,1,2,1
102238,20,64.5,30.0,0,1,1
102239,21,64.2,21.2,1,1,0
102240,25,63.5,16.5,0,3,1
102241,19,56.6,26.6,1,0,0
102242,23,54.0,14.8,0,4,0
102243,21,69.7,23.5,1,3,0
102244,18,64.9,30.0,3,3,1
102245,23,85.3,27.9,0,3,0
102246,24,75.5,30.0,1,1,0
102247,22,75.2,28.1,2,4,1
102248,19,63.1,30.0,2,2,1
102249,19,70.5,22.1,0,5,1
102250,21,76.3,27.0,1,3,1
102251,22,80.6,22.8,2,3,1
102252,22,70.9,29.8,3,4,1
102253,19,84.9,24.7,1,5,1
102254,22,72.1,30.0,1,2,1
102255,20,81.5,22.3,2,0,1
102256,23,66.1,30.0,1,2,1
102257,24,50.2,28.0,0,5,1
102258,23,75.2,24.8,2,4,1
102259,18,80.7,27.7,1,2,1
102260,25,78.9,26.3,1,2,1
102261,18,77.1,26.8,1,2,1
102262,25,67.8,24.0,2,1,1
102263,18,62.3,21.5,1,2,0
102264,22,78.6,23.3,1,3,1
102265,18,77.1,16.6,1,1,1
102266,18,65.3,29.2,0,5,1
102267,23,85.3,18.8,1,4,1
102268,23,61.4,23.9,1,2,0
102269,18,65.0,28.2,2,1,1
102270,25,91.6,29.2,1,3,1
102271,20,82.4,16.1,1,0,1
102272,20,67.7,24.5,1,0,0
102273,20,75.4,27.3,0,6,1
102274,21,73.9,25.3,0,1,1
102275,19,39.1,30.0,3,2,1
102276,21,61.1,20.9,0,1,1
102277,19,71.4,14.8,3,3,1
102278,18,67.7,29.1,1,4,1
102279,20,75.0,22.3,1,3,1
102280,23,85.6,16.2,1,1,1
102281,24,68.1,24.2,3,3,1
102282,20,59.3,30.0,2,2,1
102283,20,75.9,18.7,1,0,0
102284,24,68.1,30.0,1,1,1
102285,23,70.1,20.8,1,4,1
102286,24,68.5,25.4,2,1,0
102287,25,98.9,18.9,1,1,1
102288,24,45.1,25.2,1,7,0
102289,25,67.3,24.3,1,4,1
102290,21,72.0,17.6,0,3,1
102291,21,62.6,30.0,1,2,1
102292,20,82.8,22.5,2,3,1
102293,19,81.8,22.5,1,3,1
102294,23,71.4,29.8,1,2,1
102295,23,68.8,30.0,2,3,1
102296,24,70.7,30.0,1,4,1
102297,19,70.7,19.0,1,4,1
102298,21,71.1,26.1,0,2,1
102299,19,69.7,15.6,1,3,1
102300,25,75.0,29.5,1,2,1
102301,20,81.0,16.8,0,1,0
102302,19,57.2,21.0,1,6,1
102303,22,59.4,25.0,2,2,1
102304,25,51.0,27.2,3,1,1
102305,25,82.4,23.7,2,3,1
102306,18,75.0,30.0,0,2,1
102307,20,78.1,28.6,0,0,1
102308,19,54.8,28.2,4,2,0
102309,20,93.4,18.9,1,2,1
102310,22,64.7,30.0,0,6,1
102311,20,74.0,21.0,0,3,1
102312,18,82.3,30.0,1,3,1
102313,22,60.2,30.0,1,2,0
102314,18,65.4,27.6,1,3,1
102315,19,74.2,30.0,0,4,1
102316,18,100.0,10.0,1,1,1
102317,18,75.6,24.0,3,3,1
102318,21,91.3,30.0,0,2,1
102319,24,86.5,29.6,2,4,1
102320,24,76.4,18.9,0,1,0
102321,18,60.1,23.5,2,3,1
102322,18,84.7,12.3,2,3,0
102323,20,54.0,27.1,2,2,1
102324,23,91.2,15.6,1,1,1
102325,23,74.4,30.0,3,5,1
102326,24,40.2,30.0,2,4,0
102327,20,67.9,22.6,2,2,1
102328,19,79.8,27.6,1,1,1
102329,18,69.2,23.9,1,2,1
102330,19,80.6,26.2,0,2,0
102331,18,61.8,19.3,4,3,1
102332,24,56.3,28.1,2,5,1
102333,20,71.1,16.8,2,0,0
102334,24,72.4,15.9,0,3,1
102335,22,67.8,24.4,1,2,1
102336,22,86.7,23.9,1,0,1
102337,21,61.8,26.4,1,1,1
102338,24,75.8,21.8,2,3,1
102339,18,72.8,30.0,0,2,1
102340,18,53.3,25.8,0,0,0
102341,21,56.2,26.2,2,3,1
102342,21,72.1,26.0,1,3,1
102343,22,95.8,30.0,3,3,1
102344,23,79.0,27.9,2,4,1
102345,22,51.3,27.2,3,3,0
102346,20,35.0,28.7,2,2,1
102347,20,80.8,15.9,2,5,1
102348,24,70.8,16.1,2,1,1
102349,19,85.7,24.6,0,2,1
102350,22,61.4,24.0,2,1,1
102351,22,76.2,27.9,6,3,1
102352,24,82.2,25.1,4,3,1
102353,23,66.6,27.9,1,2,1
102354,21,66.9,18.8,0,5,1
102355,20,72.3,24.9,2,1,0
102356,20,78.5,18.3,0,7,1
102357,21,71.8,26.9,1,1,1
102358,19,83.7,15.6,0,1,0
102359,23,66.5,26.7,0,3,1
102360,19,56.1,17.7,3,3,1
102361,23,95.7,23.1,0,0,1
102362,24,64.7,29.5,2,4,1
102363,25,65.2,26.1,3,5,1
102364,18,71.2,16.8,0,2,1
102365,24,72.8,21.6,0,2,1
102366,18,67.4,17.5,2,3,1
102367,20,71.8,16.5,0,3,0
102368,19,71.5,25.6,0,3,1
102369,19,74.1,27.8,2,2,1
102370,19,43.7,27.2,3,2,0
102371,18,94.6,28.0,0,2,1
102372,24,70.2,24.9,4,3,1
102373,18,79.0,23.6,2,3,1
102374,21,55.5,19.6,1,4,1
102375,23,66.3,22.8,2,1,1
102376,25,63.9,18.4,2,4,0
102377,24,89.6,20.8,1,2,1
102378,19,65.0,25.4,2,2,1
102379,25,81.1,24.4,1,1,1
102380,23,64.2,30.0,0,4,1
102381,19,66.6,18.3,2,4,1
102382,21,69.1,24.4,1,3,1
102383,25,87.4,17.9,1,2,0
102384,21,49.3,23.1,0,2,1
102385,19,56.2,23.3,0,1,1
102386,25,48.6,29.2,0,1,1
102387,25,58.9,22.8,3,0,1
102388,25,62.3,24.0,0,4,1
102389,25,52.6,22.8,2,0,0
102390,24,63.2,18.0,1,1,1
102391,21,47.8,21.7,2,1,0
102392,19,59.8,23.1,2,3,1
102393,22,86.4,25.4,1,2,1
102394,19,76.8,27.8,2,3,1
102395,21,74.2,23.8,0,1,1
102396,23,60.0,23.7,6,6,1
102397,25,53.6,16.4,0,1,0
102398,20,58.3,27.7,2,1,0
102399,20,71.5,21.5,2,0,0
102400,23,82.4,28.7,1,0,0
102401,18,82.8,30.0,0,7,1
102402,22,79.6,24.1,0,5,1
102403,23,63.1,19.9,2,1,1
102404,22,72.3,24.9,1,2,1
102405,21,68.1,26.7,0,1,1
102406,24,69.6,23.4,1,0,0
102407,20,96.4,22.2,1,2,0
102408,23,50.9,27.8,1,0,1
102409,21,69.2,27.5,4,2,1
102410,18,86.5,23.3,0,1,0
102411,22,54.4,16.7,0,0,0
102412,18,64.3,27.3,0,2,1
102413,25,65.7,21.2,0,4,1
102414,22,69.3,26.1,1,2,1
102415,20,52.8,25.8,1,3,1
102416,21,79.1,15.6,1,2,1
102417,22,80.0,25.4,1,1,1
102418,20,78.1,27.6,1,2,0
102419,20,61.6,28.2,2,1,1
102420,21,73.0,25.6,0,2,1
102421,20,61.2,15.1,0,2,1
102422,24,68.0,30.0,2,5,1
102423,18,97.8,27.1,1,0,1
102424,24,73.1,19.0,1,1,1
102425,20,57.7,21.1,3,2,1
102426,22,74.2,26.2,1,1,1
102427,19,55.8,28.4,5,4,1
102428,21,57.6,22.6,0,4,1
102429,24,59.5,29.1,1,2,1
102430,20,66.7,16.0,1,5,1
102431,19,83.2,19.8,2,1,1
102432,22,78.9,14.7,4,1,0
102433,19,78.3,20.5,0,2,1
102434,20,58.8,30.0,5,1,0
102435,21,65.5,30.0,3,0,1
102436,22,75.3,26.2,0,2,1
102437,23,64.5,21.8,3,1,1
102438,23,68.7,23.9,1,2,0
102439,24,77.3,27.4,2,4,1
102440,18,67.8,17.2,1,1,1
102441,20,74.7,22.1,3,5,1
102442,18,91.1,30.0,0,0,1
102443,18,69.9,19.8,1,2,1
102444,19,86.2,21.3,1,3,1
102445,22,78.7,25.1,0,6,1
102446,25,54.4,26.4,1,4,1
102447,24,58.8,21.9,1,4,1
102448,23,62.0,25.4,1,2,1
102449,24,61.7,28.0,0,1,1
102450,19,70.9,30.0,1,1,1
102451,24,79.4,24.4,1,2,1
102452,25,87.1,24.8,0,4,1
102453,18,75.7,30.0,0,1,1
102454,21,66.7,22.3,1,3,1
102455,24,47.0,18.4,0,1,0
102456,21,72.8,26.3,3,1,1
102457,24,72.3,30.0,1,0,1
102458,25,74.2,26.8,2,1,1
102459,21,97.3,24.5,3,2,1
102460,18,86.9,17.8,1,5,1
102461,20,81.4,24.7,1,4,1
102462,19,60.5,30.0,1,3,1
102463,21,65.8,18.8,3,1,0
102464,22,70.9,23.8,1,6,1
102465,21,62.7,23.1,0,1,1
102466,19,78.0,21.5,1,1,0
102467,20,76.3,26.2,1,3,1
102468,23,58.9,27.2,0,4,1
102469,18,86.4,27.2,3,2,1
102470,19,73.2,20.1,0,1,0
102471,25,51.3,16.8,0,2,1
102472,18,71.4,26.3,0,8,1
102473,21,75.4,22.5,1,3,1
102474,19,83.7,30.0,1,5,1
102475,18,68.0,30.0,1,5,1
102476,21,81.9,30.0,1,1,0
102477,22,74.2,20.3,3,1,1
102478,19,56.2,27.8,2,2,1
102479,18,55.0,29.4,1,1,0
102480,19,85.5,28.8,1,1,1
102481,23,86.4,23.2,1,5,1
102482,24,75.9,30.0,1,3,1
102483,19,89.9,25.0,0,2,1
102484,20,84.7,25.6,1,3,1
102485,20,80.2,17.3,0,1,1
102486,20,61.1,28.2,0,2,1
102487,19,92.8,23.7,0,2,1
102488,18,78.4,27.3,2,0,1
102489,22,67.4,26.2,2,3,1
102490,20,64.0,25.9,1,2,1
102491,20,75.1,24.8,2,5,1
102492,20,51.9,28.9,3,2,0
102493,25,80.4,24.0,0,2,1
102494,22,60.6,17.7,1,3,1
102495,21,76.4,27.8,0,2,1
102496,19,65.7,21.0,1,0,0
102497,24,68.8,18.4,0,0,1
102498,25,62.9,19.9,2,6,1
102499,18,70.1,26.4,1,3,1
102500,25,94.7,24.5,1,4,1
102501,23,88.6,14.3,0,3,1
102502,18,76.3,23.1,1,2,1
102503,24,71.7,30.0,0,1,1
102504,18,82.1,22.7,0,2,1
102505,18,85.6,24.2,1,3,0
102506,18,62.0,30.0,2,1,1
102507,21,71.1,29.0,3,4,1
102508,22,50.1,30.0,1,4,1
102509,21,85.5,11.1,1,0,0
102510,18,96.8,30.0,0,3,1
102511,19,73.0,28.2,1,1,0
102512,24,46.5,30.0,1,3,0
102513,25,79.3,21.1,1,1,1
102514,24,61.2,16.2,1,4,1
102515,18,64.0,25.0,2,3,1
102516,24,79.5,23.6,1,5,1
102517,23,75.1,28.3,0,6,1
102518,22,66.1,30.0,2,2,1
102519,19,64.2,24.6,2,1,1
102520,25,73.5,23.8,1,1,1
102521,21,67.1,27.6,2,1,1
102522,18,58.7,23.7,1,1,1
102523,19,68.0,23.3,0,4,1
102524,21,76.1,30.0,0,2,1
102525,18,69.9,30.0,0,2,1
102526,20,55.0,30.0,0,2,1
102527,21,83.9,24.2,2,5,1
102528,25,39.1,14.3,1,3,0
102529,18,66.6,24.3,2,2,1
102530,22,64.6,21.2,0,2,0
102531,25,73.8,24.4,1,2,1
102532,24,78.7,21.6,0,5,1
102533,25,85.5,24.9,2,2,1
102534,19,63.5,19.8,2,3,1
102535,24,79.0,18.6,2,1,0
102536,25,74.3,30.0,0,4,1
102537,20,51.5,20.2,1,0,0
102538,21,94.8,25.0,1,3,1
102539,22,54.7,29.8,1,2,1
102540,21,77.0,29.6,2,4,1
102541,20,76.7,29.0,0,4,1
102542,25,75.3,26.5,0,3,1
102543,25,66.1,28.6,2,5,1
102544,21,81.9,30.0,1,2,1
102545,24,53.3,27.1,2,2,1
102546,21,71.2,15.8,1,3,1
102547,24,65.2,22.4,0,2,1
102548,22,63.9,28.5,0,7,1
102549,21,77.1,21.9,1,5,1
102550,19,84.9,30.0,1,2,1
102551,23,67.9,24.7,4,0,0
102552,20,81.4,25.4,0,3,1
102553,19,72.6,30.0,1,5,1
102554,19,61.3,24.1,2,3,1
102555,25,68.9,25.9,1,4,1
102556,18,68.4,29.5,1,2,1
102557,24,63.6,17.6,1,2,1
102558,24,77.1,23.6,3,0,1
102559,18,74.8,29.1,2,1,1
102560,22,52.9,25.3,3,3,0
102561,22,52.2,30.0,1,4,1
102562,20,77.1,17.1,0,3,1
102563,23,62.2,16.5,1,3,1
102564,21,75.6,28.8,0,5,1
102565,21,81.4,29.3,2,1,1
102566,21,56.7,24.0,1,2,1
102567,24,55.1,27.0,1,1,1
102568,23,92.1,28.7,0,3,1
102569,21,76.2,20.9,6,4,1
102570,25,67.0,21.5,2,4,1
102571,24,60.8,25.9,1,3,1
102572,25,65.9,29.5,2,5,1
102573,23,57.7,19.2,0,1,1
102574,21,82.6,24.0,0,5,1
102575,24,62.7,23.8,2,3,1
102576,20,85.1,27.1,3,2,1
102577,20,67.2,25.0,0,1,0
102578,21,59.5,22.3,3,1,1
102579,25,66.9,30.0,1,3,1
102580,22,40.5,22.3,2,2,0
102581,21,70.6,23.5,2,3,1
102582,21,70.0,17.0,1,0,1
102583,20,81.9,21.4,0,2,1
102584,23,49.4,27.6,1,4,0
102585,20,85.9,26.6,1,4,1
102586,22,81.8,28.0,1,8,1
102587,20,87.0,27.8,3,2,1
102588,20,71.4,30.0,2,6,1
102589,25,84.2,21.3,3,5,1
102590,20,54.3,16.9,2,2,1
102591,18,80.6,19.7,2,5,1
102592,21,62.7,21.5,2,3,1
102593,22,52.2,20.1,2,2,1
102594,18,58.5,25.5,1,2,1
102595,20,72.1,30.0,1,2,1
102596,19,62.1,30.0,1,0,0
102597,22,76.5,27.5,0,2,1
102598,23,50.3,30.0,0,3,1
102599,25,46.5,23.2,1,2,1
102600,21,88.5,16.8,2,1,1
102601,24,82.8,30.0,1,0,0
102602,19,59.4,15.8,0,1,0
102603,24,72.0,21.2,1,3,1
102604,22,84.2,27.6,1,4,1
102605,24,77.0,24.5,3,1,1
102606,24,73.8,24.0,2,4,1
102607,22,85.1,19.1,1,0,1
102608,20,63.2,24.9,2,2,1
102609,22,72.4,30.0,0,4,1
102610,24,71.8,25.1,4,2,1
102611,25,68.7,20.8,1,3,1
102612,25,67.3,18.8,1,1,0
102613,19,72.9,21.0,1,5,1
102614,22,72.4,27.0,2,0,1
102615,18,59.4,26.7,0,3,1
102616,23,81.6,21.0,3,4,1
102617,25,60.3,13.9,1,3,1
102618,18,69.4,27.1,1,3,0
102619,23,68.5,20.5,1,3,1
102620,25,76.3,28.4,2,2,1
102621,24,46.6,21.2,1,0,0
102622,21,82.7,20.1,2,3,1
102623,18,63.9,25.8,0,2,1
102624,25,86.6,30.0,0,3,1
102625,25,66.3,28.7,0,0,0
102626,22,71.4,25.7,0,3,1
102627,25,95.0,26.8,1,2,1
102628,18,68.7,16.2,1,2,1
102629,22,86.9,19.4,0,1,1
102630,18,72.5,12.4,0,4,1
102631,25,77.0,30.0,0,4,1
102632,23,72.8,30.0,1,2,1
102633,25,82.2,27.0,2,2,1
102634,22,63.8,25.7,0,4,1
102635,18,60.2,17.2,2,2,1
102636,18,64.3,23.9,5,2,1
102637,20,73.2,30.0,2,1,0
102638,23,69.4,25.7,1,2,1
102639,19,80.5,22.2,2,1,1
102640,24,87.7,16.2,0,1,0
102641,19,60.3,30.0,1,2,1
102642,21,63.2,24.6,1,4,1
102643,19,54.8,16.2,1,3,1
102644,21,96.4,20.4,0,3,1
102645,21,75.7,18.6,0,2,1
102646,18,77.8,24.3,1,2,1
102647,22,55.9,26.0,2,3,1
102648,24,72.0,22.5,4,3,1
102649,25,78.1,28.9,1,3,1
102650,20,69.0,25.4,0,5,1
102651,25,84.9,30.0,1,1,1
102652,25,99.7,23.2,1,3,1
102653,25,60.6,30.0,1,1,1
102654,20,59.7,22.2,0,1,1
102655,24,61.5,20.5,0,2,0
102656,22,91.3,19.9,3,3,1
102657,18,84.5,23.9,3,1,1
102658,20,70.4,16.4,1,2,1
102659,23,72.4,26.5,1,2,1
102660,19,62.2,15.5,2,2,0
102661,21,82.7,25.8,1,3,1
102662,24,67.4,18.2,2,1,1
102663,19,68.9,23.1,2,1,0
102664,21,79.3,28.0,2,2,1
102665,19,69.7,30.0,1,1,1
102666,22,69.2,19.6,4,1,1
102667,19,72.1,24.2,2,2,1
102668,25,81.5,21.4,0,0,0
102669,18,91.8,20.7,2,5,1
102670,25,79.0,21.4,0,3,1
102671,24,81.6,29.1,1,1,1
102672,24,69.6,22.6,1,1,1
102673,24,63.5,30.0,1,2,1
102674,19,79.8,27.1,1,4,1
102675,25,74.1,19.9,1,3,1
102676,22,54.9,23.2,2,4,1
102677,25,68.1,21.0,0,4,1
102678,25,71.0,29.0,1,3,0
102679,22,65.9,16.8,0,2,1
102680,20,89.8,18.3,3,4,1
102681,18,77.8,22.0,0,2,1
102682,18,88.5,28.4,2,3,1
102683,21,75.2,30.0,1,3,1
102684,24,73.0,30.0,0,4,0
102685,22,60.8,27.6,0,4,1
102686,21,72.1,24.6,4,0,1
102687,19,72.2,29.0,2,1,1
102688,22,55.6,19.3,2,1,1
102689,23,65.5,15.8,0,4,1
102690,25,68.1,27.2,3,0,1
102691,23,77.0,20.0,0,5,1
102692,22,77.5,24.7,1,0,0
102693,25,65.0,25.6,0,2,1
102694,21,77.6,26.2,1,2,1
102695,25,69.8,29.7,2,3,1
102696,20,37.6,29.2,2,3,1
102697,19,66.2,26.0,0,1,0
102698,21,84.9,22.8,1,2,1
102699,19,51.8,25.5,2,4,1
102700,18,73.4,22.0,0,1,1
102701,25,91.0,24.0,2,6,1
102702,24,62.9,30.0,0,4,1
102703,19,72.0,25.9,0,2,1
102704,24,56.4,27.3,1,3,1
102705,18,91.5,21.5,1,5,1
102706,20,71.0,30.0,1,3,1
102707,23,72.6,28.8,0,5,1
102708,20,88.3,28.8,3,0,1
102709,23,79.9,26.1,1,3,1
102710,24,61.5,30.0,2,2,1
102711,18,64.2,30.0,0,2,1
102712,18,77.9,26.4,0,6,1
102713,25,64.5,24.4,0,2,0
102714,22,46.6,29.5,1,0,0
102715,22,71.4,20.5,1,2,1
102716,21,54.2,21.4,0,2,1
102717,21,91.4,24.7,0,3,1
102718,23,74.1,16.3,0,3,1
102719,22,61.1,29.1,1,1,0
102720,19,63.6,20.2,4,0,1
102721,23,49.3,22.6,1,2,0
102722,23,58.8,23.9,1,4,1
102723,18,84.2,25.2,2,3,1
102724,21,98.8,23.3,0,1,1
102725,24,80.7,24.7,0,3,1
102726,22,70.9,24.7,0,0,1
102727,19,66.8,22.8,1,1,1
102728,18,60.5,21.1,2,2,1
102729,22,96.7,30.0,3,2,1
102730,21,69.7,14.5,1,4,1
102731,25,97.4,24.0,3,4,1
102732,22,88.7,22.7,2,3,1
102733,25,51.1,27.1,2,4,1
102734,19,64.0,17.7,0,2,1
102735,21,64.0,22.5,2,0,0
102736,19,71.0,24.5,1,2,1
102737,22,71.3,30.0,3,3,1
102738,19,100.0,26.7,0,7,1
102739,21,59.1,19.1,1,2,1
102740,20,74.7,22.6,1,2,1
102741,19,79.4,29.4,2,1,1
102742,18,72.0,19.0,1,2,1
102743,22,73.3,24.6,1,1,1
102744,25,59.5,25.0,3,3,1
102745,19,73.3,23.1,0,1,0
102746,21,78.1,30.0,1,5,1
102747,19,75.9,22.9,2,3,1
102748,24,78.8,27.2,2,1,1
102749,21,89.0,21.2,2,1,1
102750,25,83.2,27.6,3,4,1
102751,19,72.9,29.4,0,1,1
102752,18,57.9,22.1,1,1,1
102753,22,64.8,24.7,0,2,1
102754,23,69.4,20.5,1,1,0
102755,25,75.0,19.3,2,2,1
102756,24,66.3,30.0,1,0,1
102757,25,60.8,22.2,0,4,1
102758,23,57.7,12.9,1,4,1
102759,20,52.2,30.0,1,4,1
102760,21,69.2,21.0,1,2,1
102761,19,54.4,23.8,1,4,1
102762,21,60.0,30.0,1,1,0
102763,20,67.3,24.3,2,2,1
102764,18,56.0,24.2,2,2,0
102765,19,76.6,18.9,2,3,1
102766,22,80.9,16.8,4,0,1
102767,20,65.4,24.2,0,2,1
102768,25,66.8,26.8,2,3,1
102769,21,78.4,26.5,0,2,1
102770,25,63.4,22.6,0,5,1
102771,23,62.6,25.1,0,4,1
102772,18,86.4,15.8,1,6,1
102773,19,82.6,27.3,2,0,1
102774,23,79.2,25.8,1,4,1
102775,22,83.1,30.0,1,0,1
102776,20,48.3,25.0,0,4,1
102777,22,88.2,20.3,2,3,1
102778,25,76.7,24.7,1,2,1
102779,21,84.1,23.4,0,2,1
102780,18,76.6,27.2,0,1,1
102781,20,72.6,25.1,3,3,1
102782,25,68.7,18.7,3,1,1
102783,24,76.4,16.8,2,1,1
102784,24,68.3,26.3,1,4,1
102785,25,82.4,30.0,2,5,1
102786,18,53.0,25.4,1,5,1
102787,20,65.5,29.1,2,5,1
102788,18,96.5,30.0,0,1,1
102789,18,64.5,26.3,3,2,1
102790,24,69.1,20.9,1,2,0
102791,25,61.4,26.0,2,0,1
102792,19,76.0,30.0,0,4,1
102793,23,63.2,27.6,1,2,0
102794,22,69.8,28.7,0,3,0
102795,18,82.2,22.7,0,1,1
102796,25,63.6,24.0,1,2,1
102797,24,81.5,24.4,3,1,1
102798,22,81.9,24.7,1,4,1
102799,23,84.7,30.0,1,3,1
102800,21,73.7,13.3,0,0,0
102801,24,100.0,25.2,0,1,1
102802,21,84.7,24.6,1,1,1
102803,25,75.9,18.1,0,3,1
102804,18,61.5,28.4,1,2,1
102805,19,70.8,21.4,1,2,1
102806,25,89.1,23.2,1,4,1
102807,20,92.5,30.0,0,1,1
102808,20,89.7,30.0,2,4,1
102809,24,81.4,27.9,1,1,1
102810,19,56.9,26.9,0,2,1
102811,22,77.8,24.2,1,6,1
102812,20,57.1,30.0,2,3,1
102813,19,54.2,29.0,2,2,1
102814,25,74.9,21.3,2,6,1
102815,19,78.3,18.0,2,2,1
102816,18,82.8,27.8,3,1,1
102817,23,78.0,24.7,0,2,1
102818,24,78.4,17.9,1,6,1
102819,19,60.2,27.1,2,2,1
102820,23,70.7,23.7,0,3,1
102821,22,53.9,27.7,2,4,1
102822,24,48.0,27.2,0,2,1
102823,19,80.9,22.0,0,3,1
102824,25,63.0,28.2,2,0,0
102825,22,82.5,22.5,2,0,1
102826,24,85.3,22.8,0,3,0
102827,20,64.6,22.3,0,5,1
102828,25,79.1,30.0,0,6,1
102829,23,64.1,23.6,3,3,1
102830,19,49.8,30.0,3,3,1
102831,25,73.5,30.0,0,2,1
102832,24,66.3,21.3,2,5,1
102833,20,66.7,10.4,1,4,1
102834,22,95.7,30.0,1,1,1
102835,21,53.7,23.3,2,3,1
102836,22,76.6,20.7,1,0,1
102837,25,60.1,22.1,1,2,1
102838,25,82.9,22.9,2,2,1
102839,19,75.6,30.0,2,4,1
102840,25,76.6,25.8,1,3,1
102841,21,60.7,30.0,2,1,1
102842,23,62.8,27.5,2,1,1
102843,24,83.1,23.5,3,1,1
102844,21,93.2,23.0,4,1,1
102845,21,77.8,27.8,0,2,1
102846,21,61.2,29.1,2,6,1
102847,24,76.1,30.0,1,5,1
102848,21,100.0,23.7,0,2,1
102849,20,73.2,25.9,1,2,1
102850,20,89.5,27.9,1,1,1
102851,19,63.1,23.1,2,1,0
102852,21,71.5,19.3,2,1,1
102853,18,79.4,21.0,0,3,1
102854,18,76.8,23.8,1,3,1
102855,23,62.8,28.3,1,2,1
102856,18,62.3,30.0,1,2,1
102857,22,83.9,18.2,0,2,1
102858,24,86.3,22.0,0,2,1
102859,23,90.1,23.2,1,1,1
102860,21,93.6,29.0,1,1,1
102861,19,73.6,22.4,0,2,1
102862,25,68.3,22.9,2,3,1
102863,24,88.2,17.9,0,1,1
102864,22,80.6,27.4,0,1,1
102865,18,60.2,24.2,1,3,1
102866,18,59.6,21.7,1,1,0
102867,20,77.9,23.7,0,4,1
102868,19,69.9,30.0,1,4,1
102869,24,71.7,20.0,1,0,1
102870,19,84.9,20.8,1,5,1
102871,20,81.1,30.0,1,1,1
102872,25,88.0,25.4,0,2,1
102873,24,48.8,28.3,1,1,1
102874,19,75.0,27.0,0,0,1
102875,21,80.3,24.8,0,3,1
102876,22,53.7,23.3,1,2,1
102877,23,64.1,29.2,3,5,1
102878,25,61.9,30.0,3,2,1
102879,24,72.3,30.0,3,4,1
102880,25,91.5,19.1,4,3,1
102881,18,96.3,30.0,1,3,1
102882,19,62.2,23.2,1,1,0
102883,22,78.3,21.2,0,4,1
102884,18,78.7,24.2,4,5,1
102885,20,76.7,29.2,0,1,1
102886,19,76.8,27.7,1,1,1
102887,25,75.6,23.7,1,3,1
102888,18,92.3,29.2,0,4,1
102889,19,85.2,25.7,2,0,1
102890,19,59.3,22.1,2,2,1
102891,19,81.5,21.5,2,2,1
102892,22,82.7,27.1,1,3,1
102893,20,75.8,24.6,0,1,1
102894,25,85.6,18.1,1,7,1
102895,20,74.3,29.2,1,4,1
102896,22,74.4,22.6,2,2,1
102897,23,73.5,30.0,2,3,1
102898,23,47.8,18.0,3,2,1
102899,24,71.0,24.1,2,3,1
102900,19,64.0,21.5,3,3,1
102901,22,57.8,20.1,2,2,0
102902,24,89.2,22.6,2,2,1
102903,24,78.1,30.0,1,1,1
102904,22,71.6,25.7,1,1,1
102905,23,65.2,21.0,1,1,1
102906,24,75.6,15.9,2,2,1
102907,22,83.9,16.4,2,3,1
102908,25,62.1,22.3,4,1,1
102909,19,71.9,21.8,0,1,0
102910,20,82.4,23.9,0,3,1
102911,18,48.8,13.6,1,0,1
102912,18,71.3,24.5,1,1,1
102913,21,66.8,30.0,0,3,1
102914,19,70.4,30.0,1,2,1
102915,21,66.0,15.5,0,4,1
102916,21,73.7,21.0,3,0,1
102917,22,95.1,20.7,1,2,1
102918,25,68.1,25.7,1,3,1
102919,24,75.5,18.9,1,0,0
102920,21,95.9,30.0,4,4,1
102921,20,65.4,25.2,0,3,1
102922,24,93.8,24.4,0,1,0
102923,18,72.1,30.0,2,4,0
102924,22,93.4,24.9,1,4,1
102925,21,81.0,27.0,1,2,1
102926,19,75.7,21.2,0,1,1
102927,22,71.2,18.1,0,2,1
102928,20,64.5,21.9,1,0,1
102929,19,72.9,30.0,1,4,1
102930,23,82.8,28.2,1,5,1
102931,19,71.8,26.4,1,2,1
102932,23,68.2,20.1,0,1,1
102933,19,69.0,29.6,3,2,1
102934,21,83.9,18.2,0,2,1
102935,24,86.7,17.2,0,1,1
102936,19,64.0,22.2,0,1,1
102937,24,64.0,30.0,1,2,1
102938,23,76.6,30.0,0,2,0
102939,25,90.3,22.7,0,0,0
